date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2021-10-28,13,89,-1,8,2,3
2021-10-29,12,96,-1,8,7,3
2021-10-30,11,83,-1,7,7,4
2021-10-31,13,72,5,4,0,5
2021-11-01,14,88,0,12,1,1
2021-11-02,14,89,-2,9,3,2
2021-11-03,15,89,-4,9,3,3
2021-11-04,16,97,-2,11,5,2
2021-11-05,15,104,-3,13,9,2
2021-11-06,12,84,-4,5,-15,7
2021-11-07,15,78,3,9,-3,5
2021-11-08,13,88,-4,12,5,2
2021-11-09,13,91,-2,8,5,3
2021-11-10,16,93,0,11,5,3
2021-11-11,17,96,0,12,5,2
2021-11-12,15,100,-2,12,10,3
2021-11-13,14,87,0,13,7,3
2021-11-14,16,77,10,11,-5,4
2021-11-15,17,89,8,17,-6,2
2021-11-16,18,91,8,13,-7,3
2021-11-17,21,96,12,19,-8,2
2021-11-18,22,97,17,7,-43,8
2021-11-19,15,100,5,11,-9,5
2021-11-20,14,85,4,11,-2,4
2021-11-21,13,73,1,12,-3,4
2021-11-22,14,86,-4,12,7,2
2021-11-23,8,75,-15,3,7,4
2021-11-24,13,84,-9,6,7,4
2021-11-25,13,91,-8,8,8,3
2021-11-26,14,98,-9,10,13,4
2021-11-27,14,86,-9,9,11,5
2021-11-28,15,76,-3,6,-2,6
2021-11-29,13,87,-8,12,9,3
2021-11-30,15,92,-5,5,9,3
2021-12-01,17,95,-4,6,8,3
2021-12-02,10,86,-16,1,9,5
2021-12-03,17,107,-3,8,15,5
2021-12-04,16,89,-3,6,11,6
2021-12-05,16,79,2,3,-4,6
2021-12-06,13,87,-7,6,10,4
2021-12-07,13,85,-9,2,13,5
2021-12-08,13,83,-12,0,14,5
2021-12-09,13,89,-10,0,16,4
2021-12-10,10,89,-12,0,19,6
2021-12-11,12,71,-13,-5,17,6
2021-12-12,11,66,-1,-6,2,7
2021-12-13,8,74,-13,-2,15,5
2021-12-14,8,77,-12,-4,15,5
2021-12-15,8,74,-14,-4,15,5
2021-12-16,8,79,-15,-3,16,5
2021-12-17,8,84,-12,-3,20,6
2021-12-18,7,71,-12,-5,18,7
2021-12-19,9,64,-4,-8,2,7
2021-12-20,8,75,-11,-2,15,5
2021-12-21,8,75,-13,-6,15,5
2021-12-22,5,66,-21,-8,14,7
2021-12-23,11,85,-11,-2,14,5
2021-12-24,9,89,-12,-2,16,6
2021-12-25,0,62,-25,-9,11,8
2021-12-26,11,68,-1,-4,2,7
2021-12-27,13,81,0,1,-6,6
2021-12-28,15,85,4,0,-7,6
2021-12-29,16,87,7,2,-9,6
2021-12-30,19,95,10,4,-9,6
2021-12-31,17,106,7,3,-9,6
2022-01-01,7,72,3,-5,-17,8
2022-01-02,9,66,-2,-2,-1,5
2022-01-03,8,81,-11,-2,9,6
2022-01-04,7,82,-13,-5,10,6
2022-01-05,9,85,-11,-4,10,7
2022-01-06,7,84,-16,-8,10,8
2022-01-07,7,92,-11,-11,13,8
2022-01-08,7,77,-8,-13,14,8
2022-01-09,6,63,-3,-19,-1,9
2022-01-10,8,75,-14,-13,4,7
2022-01-11,4,71,-9,-25,-41,16
2022-01-12,4,74,-16,-15,7,8
2022-01-13,4,78,-15,-15,6,8
2022-01-14,3,75,-18,-18,10,9
2022-01-15,2,65,-13,-19,14,9
2022-01-16,3,52,-7,-23,0,10
2022-01-17,2,68,-16,-16,6,8
2022-01-18,4,66,-19,-19,7,8
2022-01-19,5,71,-14,-17,7,9
2022-01-20,6,70,-16,-17,8,10
2022-01-21,4,79,-14,-16,12,10
2022-01-22,4,64,-12,-18,14,9
2022-01-23,4,49,-9,-24,2,10
2022-01-24,4,65,-17,-17,9,8
2022-01-25,7,62,-20,-21,9,9
2022-01-26,4,64,-17,-20,7,9
2022-01-27,6,73,-15,-18,9,9
2022-01-28,5,77,-15,-18,14,9
2022-01-29,6,65,-15,-19,16,9
2022-01-30,7,44,-17,-25,5,9
2022-01-31,7,72,-13,-12,10,7
2022-02-01,10,78,-8,-12,11,7
2022-02-02,13,79,-7,-10,10,7
2022-02-03,13,79,-10,-10,9,7
2022-02-04,9,82,-10,-9,11,8
2022-02-05,7,66,-8,-11,9,8
2022-02-06,14,56,3,-12,2,6
2022-02-07,15,77,4,0,-5,6
2022-02-08,17,80,6,-2,-6,6
2022-02-09,18,80,9,0,-6,6
2022-02-10,21,87,13,3,-7,5
2022-02-11,17,88,8,1,-3,6
2022-02-12,15,73,8,1,2,5
2022-02-13,16,63,8,1,2,4
2022-02-14,14,76,-7,-2,13,5
2022-02-15,15,74,-7,-6,14,6
2022-02-16,14,78,-5,-6,13,6
2022-02-17,14,81,-5,-3,15,6
2022-02-18,15,90,-1,-1,20,6
2022-02-19,12,75,-4,-3,19,7
2022-02-20,14,63,5,-6,6,8
2022-02-21,14,79,-2,0,16,5
2022-02-22,14,80,-1,-2,16,6
2022-02-23,15,81,1,-1,15,5
2022-02-24,12,81,-5,-1,17,6
2022-02-25,15,93,0,2,22,6
2022-02-26,14,80,0,1,21,6
2022-02-27,15,71,4,-2,8,7
2022-02-28,16,86,4,5,16,5
2022-03-01,19,92,8,6,16,5
2022-03-02,20,96,13,8,15,5
2022-03-03,18,98,11,8,16,5
2022-03-04,17,102,9,10,21,7
2022-03-05,18,92,12,9,21,6
2022-03-06,15,76,5,3,8,8
2022-03-07,17,91,11,10,19,7
2022-03-08,19,96,16,8,20,7
2022-03-09,20,94,16,7,19,8
2022-03-10,17,97,17,9,20,8
2022-03-11,14,99,14,9,23,9
2022-03-12,15,92,17,8,23,9
2022-03-13,15,86,20,8,12,8
2022-03-14,6,75,3,4,19,10
2022-03-15,14,91,11,6,21,10
2022-03-16,13,92,12,6,20,10
2022-03-17,14,94,12,7,21,9
2022-03-18,15,102,16,10,24,10
2022-03-19,15,93,20,10,24,9
2022-03-20,16,83,18,8,13,8
2022-03-21,15,91,20,12,22,8
2022-03-22,14,92,19,9,22,9
2022-03-23,9,82,6,4,20,10
2022-03-24,14,94,10,9,22,9
2022-03-25,15,97,11,9,25,10
2022-03-26,14,93,20,12,25,8
2022-03-27,16,89,25,11,13,7
2022-03-28,14,90,17,12,23,8
2022-03-29,14,80,7,8,22,9
2022-03-30,14,96,11,11,21,9
2022-03-31,19,109,17,17,23,7
2022-04-01,19,120,21,19,27,8
2022-04-02,18,119,14,15,25,8
2022-04-03,-14,85,-7,-10,1,16
2022-04-04,-15,73,-4,-6,-2,17
2022-04-05,-15,73,-2,-9,-2,17
2022-04-06,-7,85,7,-5,-1,16
2022-04-07,-5,90,13,-2,-1,16
2022-04-08,-5,96,11,-2,3,16
2022-04-09,-7,81,2,-5,5,15
2022-04-10,-10,77,0,-8,5,14
2022-04-11,-6,79,10,0,15,13
2022-04-12,-6,83,9,-5,15,15
2022-04-13,-5,83,9,-5,14,16
2022-04-14,-4,85,10,-2,15,15
2022-04-15,-4,92,14,-2,19,16
2022-04-16,-6,77,6,-5,18,15
2022-04-17,-8,75,8,-7,7,15
2022-04-18,-4,79,16,2,15,14
2022-04-19,-4,82,13,-2,16,15
2022-04-20,-4,84,9,-2,16,15
2022-04-21,-1,92,15,0,17,14
2022-04-22,-1,95,8,-2,22,15
2022-04-23,-3,86,5,-3,20,15
2022-04-24,-3,87,9,-3,12,15
2022-04-25,0,86,19,4,17,14
2022-04-26,0,91,19,2,16,14
2022-04-27,3,98,20,5,15,14
2022-04-28,2,104,19,9,14,13
2022-04-29,9,118,26,13,14,14
2022-04-30,7,109,22,15,10,13
2022-05-01,15,133,35,16,8,13
2022-05-02,11,79,72,9,-69,10
2022-05-03,9,67,42,2,-63,12
2022-05-04,18,87,35,12,-6,10
2022-05-05,19,99,37,13,2,10
2022-05-06,17,101,35,9,8,12
2022-05-07,14,84,31,11,10,10
2022-05-08,15,78,33,17,6,8
2022-05-09,18,91,26,18,18,8
2022-05-10,18,93,27,14,18,8
2022-05-11,19,93,27,14,17,8
2022-05-12,19,97,26,15,19,8
2022-05-13,19,100,27,13,23,9
2022-05-14,16,87,27,14,22,8
2022-05-15,16,80,35,12,8,8
2022-05-16,16,88,24,15,19,8
2022-05-17,16,89,25,11,19,8
2022-05-18,17,89,26,12,18,8
2022-05-19,18,93,24,12,19,8
2022-05-20,18,98,24,13,23,8
2022-05-21,15,87,27,12,21,8
2022-05-22,16,81,34,8,8,8
2022-05-23,15,87,23,13,19,8
2022-05-24,16,88,23,10,18,9
2022-05-25,18,89,26,10,17,9
2022-05-26,18,93,25,12,16,8
2022-05-27,17,97,27,12,21,8
2022-05-28,16,80,21,6,21,8
2022-05-29,16,81,34,7,9,8
2022-05-30,19,81,21,11,17,8
2022-05-31,18,91,25,11,17,8
2022-06-01,21,96,28,14,16,8
2022-06-02,21,101,28,14,16,8
2022-06-03,20,104,32,14,20,9
2022-06-04,18,92,34,12,20,8
2022-06-05,18,85,43,11,9,7
2022-06-06,19,91,28,16,14,8
2022-06-07,18,91,27,11,13,9
2022-06-08,19,92,28,9,12,9
2022-06-09,19,91,24,10,13,9
2022-06-10,17,99,29,11,18,9
2022-06-11,14,84,31,9,18,9
2022-06-12,14,78,40,7,9,8
2022-06-13,17,84,24,12,13,8
2022-06-14,15,89,25,9,12,10
2022-06-15,17,89,26,9,11,10
2022-06-16,19,92,26,9,12,9
2022-06-17,17,97,29,9,16,10
2022-06-18,15,85,32,8,17,9
2022-06-19,14,78,37,5,9,9
2022-06-20,18,89,27,14,11,9
2022-06-21,18,90,27,11,10,10
2022-06-22,18,89,28,11,9,10
2022-06-23,19,95,30,12,10,9
2022-06-24,18,98,30,10,13,10
2022-06-25,13,82,28,6,13,10
2022-06-26,12,77,32,5,8,10
2022-06-27,19,89,28,14,9,9
2022-06-28,19,91,31,11,7,10
2022-06-29,21,93,31,12,7,10
2022-06-30,24,103,34,16,7,9
2022-07-01,24,113,36,17,13,10
2022-07-02,20,99,33,16,15,9
2022-07-03,22,100,42,17,15,8
2022-07-04,29,110,42,25,7,8
2022-07-05,33,121,49,27,7,7
2022-07-06,36,129,54,32,4,7
2022-07-07,40,144,57,39,0,6
2022-07-08,32,155,56,36,-9,10
2022-07-09,21,142,50,24,-25,10
2022-07-10,-21,35,25,-22,-41,13
2022-07-11,1,52,78,-9,-69,14
2022-07-12,15,72,89,9,-40,10
2022-07-13,23,84,93,15,-28,10
2022-07-14,28,95,97,19,-23,9
2022-07-15,22,95,86,14,-17,12
2022-07-16,18,83,81,18,-11,9
2022-07-17,22,86,85,22,-2,6
2022-07-18,39,108,97,35,-7,9
2022-07-19,35,107,93,28,-8,15
2022-07-20,37,111,96,29,-7,8
2022-07-21,39,116,100,30,-6,7
2022-07-22,35,121,94,27,-1,8
2022-07-23,27,98,84,23,2,7
2022-07-24,16,79,76,12,-4,7
2022-07-25,38,110,91,30,-5,9
2022-07-26,43,121,104,31,-4,7
2022-07-27,44,126,100,32,-4,7
2022-07-28,48,130,100,34,-3,7
2022-07-29,44,138,96,33,0,7
2022-07-30,32,110,90,27,-7,8
2022-07-31,36,110,98,29,7,5
2022-08-01,52,135,111,43,-7,6
2022-08-02,50,133,113,36,-8,8
2022-08-03,52,137,118,36,-8,8
2022-08-04,54,142,121,38,-8,7
2022-08-05,48,145,113,34,-5,8
2022-08-06,38,120,104,33,1,7
2022-08-07,40,120,114,33,5,5
2022-08-08,51,135,122,41,-13,7
2022-08-09,52,138,127,37,-12,7
2022-08-10,52,135,125,36,-11,7
2022-08-11,51,137,126,35,-11,7
2022-08-12,44,136,115,30,-7,9
2022-08-13,34,111,102,29,4,7
2022-08-14,39,113,113,31,11,6
2022-08-15,53,134,125,40,-12,9
2022-08-16,50,134,124,32,-11,9
2022-08-17,50,135,122,33,-10,11
2022-08-18,51,137,123,35,-9,10
2022-08-19,43,137,110,28,-6,12
2022-08-20,33,112,100,25,-3,11
2022-08-21,35,108,105,26,14,8
2022-08-22,46,124,108,35,-8,10
2022-08-23,45,127,108,29,-7,11
2022-08-24,43,125,100,27,-7,11
2022-08-25,43,127,98,28,-6,11
2022-08-26,36,125,86,22,-1,12
2022-08-27,28,105,72,21,10,10
2022-08-28,29,100,73,19,18,9
2022-08-29,38,115,72,28,-2,9
2022-08-30,37,116,63,21,-1,10
2022-08-31,39,117,65,22,0,9
2022-09-01,42,127,63,28,2,8
2022-09-02,36,128,57,23,8,9
2022-09-03,31,110,48,20,17,9
2022-09-04,32,107,48,19,22,8
2022-09-05,38,120,51,27,6,7
2022-09-06,36,118,48,21,6,9
2022-09-07,36,116,49,20,7,9
2022-09-08,35,116,48,20,8,9
2022-09-09,30,116,46,17,13,10
2022-09-10,25,97,38,13,20,10
2022-09-11,25,95,40,12,24,9
2022-09-12,30,106,40,21,10,8
2022-09-13,32,106,37,16,9,9
2022-09-14,30,104,39,15,9,9
2022-09-15,28,106,37,16,10,8
2022-09-16,25,108,35,13,17,10
2022-09-17,22,93,33,11,22,10
2022-09-18,23,87,32,8,23,10
2022-09-19,26,99,36,19,12,8
2022-09-20,26,100,35,13,12,9
2022-09-21,25,99,34,13,11,9
2022-09-22,26,101,33,13,12,9
2022-09-23,23,99,28,10,19,10
2022-09-24,19,89,29,8,22,10
2022-09-25,18,84,24,5,21,10
2022-09-26,24,96,31,16,16,9
2022-09-27,24,91,25,10,15,9
2022-09-28,24,98,30,12,15,9
2022-09-29,26,103,29,13,16,8
2022-09-30,26,109,28,15,24,9
2022-10-01,25,101,30,13,27,9
2022-10-02,24,95,30,9,23,10
2022-10-03,27,101,34,21,20,8
2022-10-04,28,102,32,16,20,9
2022-10-05,29,105,33,17,20,9
2022-10-06,28,107,31,18,23,8
2022-10-07,26,112,31,21,26,8
2022-10-08,24,102,30,17,22,8
2022-10-09,17,71,39,3,4,8
2022-10-10,22,85,40,10,-33,12
2022-10-11,22,93,26,14,19,8
2022-10-12,24,93,26,12,19,9
2022-10-13,24,101,30,14,20,8
2022-10-14,22,102,28,11,26,10
2022-10-15,19,89,25,8,27,10
