date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4,8,2,4,4,0
2020-02-16,7,10,8,6,8,-1
2020-02-17,1,3,-1,1,4,0
2020-02-18,9,10,2,4,5,-1
2020-02-19,4,7,6,6,5,-1
2020-02-20,7,10,6,5,4,-1
2020-02-21,11,18,14,8,12,-2
2020-02-22,6,9,8,6,5,-1
2020-02-23,6,9,4,5,8,-1
2020-02-24,4,7,7,5,5,-1
2020-02-25,1,5,-9,-2,3,0
2020-02-26,6,12,8,7,6,-2
2020-02-27,7,14,10,4,5,-1
2020-02-28,6,13,6,5,12,-1
2020-02-29,1,11,0,3,8,0
2020-03-01,-4,5,-8,-1,7,1
2020-03-02,2,5,4,-1,-7,2
2020-03-03,13,11,14,-1,-35,5
2020-03-04,4,10,13,4,-6,0
2020-03-05,7,11,17,2,-7,0
2020-03-06,4,12,13,2,-1,1
2020-03-07,1,9,10,1,3,0
2020-03-08,16,16,32,7,8,-3
2020-03-09,-2,0,13,-4,-11,1
2020-03-10,2,6,12,-2,-10,0
2020-03-11,-6,6,10,-4,-11,1
2020-03-12,-9,5,7,-9,-13,2
2020-03-13,-14,7,1,-11,-10,4
2020-03-14,-21,8,-11,-12,-5,4
2020-03-15,-20,5,3,-12,1,2
2020-03-16,-30,-10,-22,-25,-24,9
2020-03-17,-34,-7,-23,-28,-30,10
2020-03-18,-43,-11,-26,-33,-37,13
2020-03-19,-41,-12,-16,-33,-37,13
2020-03-20,-45,-4,-13,-32,-37,14
2020-03-21,-55,-13,-20,-39,-33,12
2020-03-22,-61,-29,-14,-45,-32,10
2020-03-23,-59,-32,-12,-47,-52,18
2020-03-24,-59,-30,-20,-49,-55,18
2020-03-25,-60,-29,-18,-48,-55,18
2020-03-26,-60,-31,-18,-50,-55,19
2020-03-27,-60,-28,-14,-49,-51,19
2020-03-28,-63,-32,-16,-48,-41,13
2020-03-29,-67,-36,-24,-53,-38,12
2020-03-30,-65,-36,-32,-56,-58,21
2020-03-31,-67,-39,-33,-61,-62,22
2020-04-01,-68,-39,-30,-59,-62,22
2020-04-02,-70,-42,-34,-63,-64,24
2020-04-03,-67,-37,-26,-59,-60,23
2020-04-04,-71,-40,-33,-61,-52,18
2020-04-05,-68,-36,-23,-56,-43,14
2020-04-06,-68,-41,-29,-61,-62,23
2020-04-07,-69,-40,-34,-63,-64,23
2020-04-08,-70,-43,-29,-62,-63,23
2020-04-09,-69,-43,-26,-62,-70,24
2020-04-10,-65,-36,-21,-57,-59,22
2020-04-11,-68,-39,-25,-57,-50,16
2020-04-12,-69,-38,-27,-56,-45,14
2020-04-13,-65,-40,-18,-58,-60,21
2020-04-14,-62,-34,-17,-55,-60,19
2020-04-15,-61,-26,-14,-52,-60,18
2020-04-16,-67,-35,-26,-60,-63,22
2020-04-17,-74,-40,-28,-64,-73,28
2020-04-18,-81,-61,-38,-72,-65,23
2020-04-19,-84,-71,-37,-74,-59,19
2020-04-20,-85,-72,-37,-78,-81,31
2020-04-21,-84,-68,-50,-78,-75,29
2020-04-22,-83,-64,-50,-77,-73,29
2020-04-23,-81,-61,-45,-75,-72,29
2020-04-24,-80,-60,-41,-76,-69,29
2020-04-25,-81,-60,-42,-73,-60,22
2020-04-26,-78,-59,-33,-70,-51,18
2020-04-27,-57,-29,-13,-51,-58,17
2020-04-28,-58,-31,-18,-53,-59,15
2020-04-29,-64,-39,-21,-57,-59,19
2020-04-30,-62,-39,-17,-56,-59,19
2020-05-01,-64,-39,-23,-58,-56,20
2020-05-02,-64,-38,-22,-54,-44,14
2020-05-03,-63,-37,-15,-52,-36,11
2020-05-04,-64,-43,-24,-58,-57,20
2020-05-05,-61,-39,-27,-58,-57,18
2020-05-06,-66,-40,-35,-58,-58,20
2020-05-07,-63,-38,-25,-60,-57,20
2020-05-08,-62,-35,-28,-56,-53,20
2020-05-09,-66,-41,-33,-59,-44,15
2020-05-10,-67,-41,-32,-59,-36,13
2020-05-11,-51,-29,-14,-48,-51,16
2020-05-12,-48,-25,-7,-47,-58,15
2020-05-13,-54,-30,-18,-49,-50,15
2020-05-14,-50,-27,-8,-47,-49,13
2020-05-15,-51,-25,-9,-47,-45,14
2020-05-16,-52,-27,-7,-44,-32,8
2020-05-17,-53,-27,-10,-45,-23,6
2020-05-18,-49,-28,-14,-47,-45,13
2020-07-03,-5,10,30,-8,-20,1
2020-07-04,-8,7,37,-9,-9,-2
2020-07-05,-8,6,42,-8,0,-5
2020-07-06,-7,3,31,-11,-26,1
2020-07-07,-3,8,29,-9,-27,0
2020-07-08,-12,2,14,-12,-26,2
2020-07-09,-6,5,19,-11,-25,2
2020-07-10,-6,9,21,-9,-19,1
2020-07-11,-10,5,18,-12,-7,-1
2020-07-12,-5,6,34,-8,2,-4
2020-07-13,-12,-2,8,-14,-24,3
2020-07-14,-2,7,19,-10,-24,1
2020-07-15,-6,7,27,-9,-22,1
2020-07-16,-3,7,31,-10,-22,0
2020-07-17,-6,8,21,-11,-18,1
2020-07-18,-6,7,40,-9,-5,-3
2020-07-19,-6,5,48,-9,2,-6
2020-07-20,-7,4,33,-12,-23,0
2020-07-21,-4,7,13,-12,-24,0
2020-07-22,-5,7,26,-10,-22,1
2020-07-23,-2,7,35,-11,-22,0
2020-07-24,-3,10,38,-11,-17,0
2020-07-25,-6,7,43,-11,-7,-3
2020-07-26,-6,5,48,-12,0,-5
2020-07-27,-7,2,37,-14,-25,0
2020-07-28,-5,3,24,-16,-25,0
2020-07-29,-6,5,30,-12,-25,1
2020-07-30,-4,7,40,-12,-25,0
2020-07-31,-4,9,40,-12,-22,0
2020-08-01,-8,6,33,-11,-11,-3
2020-08-02,-8,4,34,-12,-3,-5
2020-08-03,-2,4,40,-12,-26,0
2020-08-04,2,9,45,-11,-27,-1
2020-08-05,-3,9,52,-12,-27,-1
2020-08-06,1,8,57,-12,-28,-1
2020-08-07,0,9,66,-13,-23,-2
2020-08-08,-3,5,72,-13,-12,-5
